Departure,Return,Electric bike,Departure station,Return station,Membership type,Covered distance (m),Duration (sec.),Departure temperature (C),Return temperature (C),Stopover duration (sec.),Number of stopovers
2023-01-31 19:00,2023-01-31 19:00,TRUE,0554 Ontario & 23rd,0524 King Edward & Cambie,365 Corporate Standard,943,192,0,4,0,0
2023-01-31 19:00,2023-01-31 19:00,FALSE,0021 Cordova & Granville,0035 Hastings & Broughton,365 Day Pass Plus,1208,380,4,6,0,0
2023-01-31 19:00,2023-01-31 19:00,FALSE,0153 Arbutus Greenway & Fir,0108 1st & Chestnut,365 Corporate Plus,837,250,3,4,0,0
2023-01-31 19:00,2023-01-31 19:00,FALSE,0197 1st & Scotia,0174 1st & Manitoba,365 Day Pass Plus,712,302,3,5,0,0
2023-01-31 19:00,2023-01-31 19:00,FALSE,0019 Robson & Hornby,0048 Comox & Broughton,365 Corporate Plus Renewal,1413,595,5,6,0,0
2023-01-31 19:00,2023-01-31 19:00,FALSE,0193 Science World,0557 30th & Ontario,365 Day Pass Plus,3626,1948,4,3,0,0
2023-01-31 19:00,2023-01-31 19:00,TRUE,0246 Glen & Broadway,0177 Quebec & 1st,Pay Per Ride,2206,413,0,4,0,0
2023-01-31 19:00,2023-01-31 19:00,FALSE,0134 14th & Main,0072 14th & Cambie,30 Day Pass,1255,349,4,6,0,0
2023-01-31 19:00,2023-01-31 19:00,TRUE,0236 Keith & 6th,0554 Ontario & 23rd,VIP,3519,754,0,-3,0,0
2023-01-31 19:00,2023-01-31 19:00,FALSE,0006 Olympic Village Station,0174 1st & Manitoba,30 Day Pass,974,335,4,5,0,0
2023-01-31 19:00,2023-01-31 19:00,TRUE,0213 Pender & Gore,0082 Richards & Davie,Community Pass E-bike (PWD),2981,2314,1,5,0,0
2023-01-31 19:00,2023-01-31 19:00,TRUE,0354 Station & Terminal,0225 McLean & Pender,365 Corporate Standard,2994,669,0,4,0,0
2023-01-31 19:00,2023-01-31 19:00,FALSE,0112 10th & Oak,0108 1st & Chestnut,365 Day Pass Standard,2677,665,3,5,0,0
2023-01-31 19:00,2023-01-31 19:00,FALSE,0087 Broughton & Davie,0196 Hornby & Drake,365 Day Pass Standard,0,300,4,4,0,0
2023-01-31 19:00,2023-01-31 19:00,TRUE,0123 Georgia & Thurlow,0005 Dunsmuir & Beatty,365 Day Pass Plus,1406,622,0,-2,0,0
2023-01-31 19:00,2023-01-31 19:00,TRUE,0069 7th & Granville,0044 Pacific & Richards,365 Corporate Plus Renewal,2891,744,0,-2,0,0
2023-01-31 19:00,2023-01-31 19:00,FALSE,0212 Union & Dunlevy,0077 Vanier Park,Community Pass,5378,1203,3,5,0,0
2023-01-31 19:00,2023-01-31 19:00,FALSE,0082 Richards & Davie,0030 Abbott & Cordova,365 Corporate Plus Renewal,1941,650,5,6,0,0
2023-01-31 19:00,2023-01-31 19:00,FALSE,0126 Thurlow & Pendrell,0217 Smithe & Burrard,30 Day Pass,7181,1754,6,6,0,0
2023-01-31 19:00,2023-01-31 19:00,FALSE,0165 Columbia & 5th,0064 Expo & Smithe,365 Corporate Standard,1625,571,4,5,0,0
2023-01-31 19:00,2023-01-31 19:00,FALSE,0039 Helmcken & Burrard,0300 Bute & Barclay,365 Day Pass Plus,800,323,5,6,0,0
2023-01-31 19:00,2023-01-31 19:00,FALSE,0242 8th & Commercial,0250 Woodland & 4th,365 Day Pass Standard,0,191,3,2,0,0
2023-01-31 19:00,2023-01-31 19:00,TRUE,0308 Seymour & Cordova,0215 Princess & Union,365 Day Pass Standard,2099,451,0,-3,0,0
2023-01-31 19:00,2023-01-31 19:00,FALSE,0001 10th & Cambie,0074 10th & Main,365 Day Pass Plus SALE,931,341,4,5,0,0
2023-01-31 19:00,2023-01-31 19:00,TRUE,0011 Ontario & Seawall,0108 1st & Chestnut,365 Day Pass Standard,3572,673,0,5,0,0
2023-01-31 19:00,2023-01-31 19:00,TRUE,0006 Olympic Village Station,0244 10th & Commercial,365 Day Pass Plus,4228,1102,0,3,0,0
2023-01-31 18:00,2023-01-31 19:00,FALSE,0039 Helmcken & Burrard,0087 Broughton & Davie,365 Corporate Standard,933,231,4,5,0,0
2023-01-31 18:00,2023-01-31 19:00,FALSE,0063 Robson & Granville,0039 Helmcken & Burrard,365 Day Founding Standard,0,333,4,4,0,0
2023-01-31 18:00,2023-01-31 19:00,FALSE,0017 Marinaside & Davie,0148 Creekside Park North,365 Day Pass Plus,1337,348,4,5,0,0
2023-01-31 18:00,2023-01-31 19:00,FALSE,0313 Nelson & Denman,0310 Jervis & Robson,30 Day Pass,984,397,5,5,0,0
2023-01-31 18:00,2023-01-31 19:00,FALSE,0041 Cardero & Robson,0217 Smithe & Burrard,365 Day Pass Plus SALE,1070,440,4,5,0,0
2023-01-31 18:00,2023-01-31 19:00,FALSE,0272 Pender & Victoria,0057 Marinaside & Cooperage,365 Day Pass Standard,4490,1431,3,4,0,0
2023-01-31 18:00,2023-01-31 19:00,FALSE,0008 8th & Ash,0197 1st & Scotia,365 Corporate Standard Renewal,98,530,4,4,0,0
2023-01-31 18:00,2023-01-31 19:00,FALSE,0057 Marinaside & Cooperage,0191 7th & Laurel,30 Day Pass,1911,797,4,4,0,0
2023-01-31 18:00,2023-01-31 18:00,TRUE,0313 Nelson & Denman,0041 Cardero & Robson,Community Pass E-bike (PWD),571,226,0,-2,0,0
2023-01-31 18:00,2023-01-31 19:00,FALSE,0055 Keefer & Columbia,0173 Columbia & 1st,365 Day Pass Plus,1609,437,4,5,0,0
2023-01-31 18:00,2023-01-31 19:00,FALSE,0105 Stanley Park - Totem Poles,0041 Cardero & Robson,Pay Per Ride,3687,1217,3,3,0,0
2023-01-31 18:00,2023-01-31 19:00,FALSE,0166 Alder & 11th,0072 14th & Cambie,365 Day Founding Standard,1570,384,3,5,0,0
2023-01-31 18:00,2023-01-31 19:00,TRUE,0001 10th & Cambie,0248 St George & Broadway,365 Corporate Standard,1670,370,0,-3,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0005 Dunsmuir & Beatty,0017 Marinaside & Davie,365 Day Pass Standard,1313,334,4,7,0,0
2023-01-31 18:00,2023-01-31 22:00,TRUE,0122 Haro & Denman,0036 Bute & Robson,365 Day Pass Standard,914,310,1,5,0,0
2023-01-31 18:00,2023-01-31 19:00,FALSE,0171 Yukon & 6th,0084 Beach & Broughton,365 Day Pass Plus,5727,1077,4,7,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0099 Vancouver Art Gallery - North Plaza,0079 Nelson & Richards,365 Day Pass Standard,890,273,5,5,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0170 8th & Yukon,0193 Science World,365 Corporate Plus,1805,463,4,6,0,0
2023-01-31 18:00,2023-01-31 19:00,FALSE,0165 Columbia & 5th,0047 Chilco & Beach,365 Day Pass Standard,6695,1307,4,8,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0006 Olympic Village Station,0011 Ontario & Seawall,365 Corporate Standard,1558,394,4,5,0,0
2023-01-31 18:00,2023-01-31 19:00,FALSE,0205 Pine & 10th,0012 Dunsmuir & Richards,365 Day Pass Standard,4290,1248,5,5,0,0
2023-01-31 18:00,2023-01-31 19:00,FALSE,0060 Bidwell & Burnaby,0092 Chilco & Barclay,365 Day Pass Standard,4708.33,565,4,5,0,0
2023-01-31 18:00,2023-01-31 18:00,TRUE,0193 Science World,0066 Anderson & 2nd,30 Day Pass,3277,545,0,-2,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0089 Burrard & Drake,0108 1st & Chestnut,365 Corporate Standard Renewal,1796,503,5,5,0,0
2023-01-31 18:00,2023-01-31 19:00,TRUE,0099 Vancouver Art Gallery - North Plaza,0298 6th & Carolina,365 Corporate Standard,4339,1156,0,-3,0,0
2023-01-31 18:00,2023-01-31 19:00,FALSE,0212 Union & Dunlevy,0187 Bute & Davie,365 Corporate Plus,4753,1083,5,6,0,0
2023-01-31 18:00,2023-01-31 19:00,FALSE,0015 Granville & Georgia,0015 Granville & Georgia,30 Day Pass,2240,1291,4,5,0,0
2023-01-31 18:00,2023-01-31 18:00,TRUE,0099 Vancouver Art Gallery - North Plaza,0099 Vancouver Art Gallery - North Plaza,365 Corporate Standard,0,16,0,2,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0511 18th & Heather,0255 18th & Main,Pay Per Ride,1435,377,4,6,0,0
2023-01-31 18:00,2023-01-31 19:00,FALSE,0054 Expo & Carrall,0083 Aquatic Centre,365 Day Pass Plus,3224,1211,4,7,0,0
2023-01-31 18:00,2023-01-31 19:00,FALSE,0047 Chilco & Beach,0150 Alexander & Main,365 Day Pass Plus,4361,1049,4,4,0,0
2023-01-31 18:00,2023-01-31 19:00,FALSE,0047 Chilco & Beach,0150 Alexander & Main,365 Day Pass Plus,4341,1052,4,6,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0166 Alder & 11th,0001 10th & Cambie,365 Day Pass Plus,1382,535,4,5,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0150 Alexander & Main,0057 Marinaside & Cooperage,30 Day Pass,1862,637,4,5,0,0
2023-01-31 18:00,2023-01-31 19:00,FALSE,0054 Expo & Carrall,0083 Aquatic Centre,365 Day Pass Plus,3218,1336,5,6,0,0
2023-01-31 18:00,2023-01-31 18:00,TRUE,0215 Princess & Union,0017 Marinaside & Davie,365 Day Pass Standard,2326,469,1,5,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0074 10th & Main,0001 10th & Cambie,365 Day Pass Standard,914,301,4,5,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0108 1st & Chestnut,0191 7th & Laurel,365 Day Pass Standard,2146,873,4,3,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0073 Ontario & 5th,0193 Science World,365 Day Pass Standard,890,226,4,6,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0050 Bute & Comox,0108 1st & Chestnut,365 Day Pass Plus SALE,2417,546,4,7,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0073 Ontario & 5th,0193 Science World,365 Day Founding Standard,892,220,4,6,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0177 Quebec & 1st,0137 Beach & Seymour,30 Day Pass,3269,762,6,7,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0007 12th & Yukon (City Hall),0193 Science World,365 Corporate Plus Renewal,2248,666,3,6,0,0
2023-01-31 18:00,2023-01-31 18:00,TRUE,0161 Alexander & Dunlevy,0129 Richards & Robson,365 Corporate Plus Renewal,1880,418,0,-1,0,0
2023-01-31 18:00,2023-01-31 18:00,TRUE,0161 Alexander & Dunlevy,0161 Alexander & Dunlevy,365 Corporate Plus Renewal,0,13,0,4,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0217 Smithe & Burrard,0096 Nicola & Robson,365 Day Pass Standard SALE,871,247,4,6,0,0
2023-01-31 18:00,2023-01-31 18:00,TRUE,0054 Expo & Carrall,0222 Adanac & McLean,VIP,2401,409,1,4,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0143 South False Creek Seawall,0006 Olympic Village Station,365 Corporate Plus Renewal,1168,308,3,5,0,0
2023-01-31 18:00,2023-01-31 18:00,TRUE,0236 Keith & 6th,0242 8th & Commercial,VIP,4167,1307,1,-1,450,1
2023-01-31 18:00,2023-01-31 18:00,TRUE,0230 Alexander & Railway,0161 Alexander & Dunlevy,365 Corporate Plus Renewal,296,117,0,4,12,1
2023-01-31 18:00,2023-01-31 18:00,TRUE,0187 Bute & Davie,0217 Smithe & Burrard,30 Day Pass,933,222,0,4,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0083 Aquatic Centre,0209 Stanley Park - Information Booth,365 Corporate Plus Renewal,2991,726,4,6,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0161 Alexander & Dunlevy,0212 Union & Dunlevy,365 Corporate Plus,1018,248,4,6,0,0
2023-01-31 18:00,2023-01-31 18:00,TRUE,0187 Bute & Davie,0187 Bute & Davie,30 Day Pass,83,52,0,3,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0005 Dunsmuir & Beatty,0187 Bute & Davie,365 Corporate Plus Renewal,2378,785,4,7,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0099 Vancouver Art Gallery - North Plaza,0035 Hastings & Broughton,30 Day Pass,1431,376,5,6,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0037 Hornby & Nelson,0122 Haro & Denman,365 Day Pass Standard,1566,419,4,7,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0037 Hornby & Nelson,0109 7th & Arbutus,365 Day Pass Standard SALE,0,810,4,3,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0005 Dunsmuir & Beatty,0034 Cordova & Bute,365 Day Pass Standard SALE,1778,627,5,7,0,0
2023-01-31 18:00,2023-01-31 20:00,FALSE,0108 1st & Chestnut,0066 Anderson & 2nd,365 Day Pass Standard,739,5855,3,3,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0024 Hornby & Pender,0088 Harwood & Bute,365 Day Pass Plus,1978,729,4,5,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0180 Columbia & 14th,0112 10th & Oak,365 Corporate Plus,1560,385,3,5,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0032 Comox & Denman,0122 Haro & Denman,Community Pass,1445,1675,5,5,0,0
2023-01-31 18:00,2023-01-31 18:00,TRUE,0308 Seymour & Cordova,0308 Seymour & Cordova,365 Day Pass Standard,0,185,0,-3,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0044 Pacific & Richards,0082 Richards & Davie,365 Day Pass Standard,878,787,4,2,271,2
2023-01-31 18:00,2023-01-31 18:00,FALSE,0066 Anderson & 2nd,0172 10th & Columbia,30 Day Pass,2893,783,4,5,0,0
2023-01-31 18:00,2023-01-31 18:00,TRUE,0007 12th & Yukon (City Hall),0134 14th & Main,365 Corporate Standard Renewal,1179,265,0,4,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0063 Robson & Granville,0048 Comox & Broughton,365 Corporate Plus,1502,374,6,7,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0232 Britannia Parking Lot,0227 Campbell & Hastings,Community Pass,1619,455,4,6,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0236 Keith & 6th,0004 Yaletown-Roundhouse Station,365 Day Founding Standard,4598,961,3,5,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0171 Yukon & 6th,0069 7th & Granville,365 Day Pass Plus,2062,702,4,6,0,0
2023-01-31 18:00,2023-01-31 18:00,TRUE,0028 Davie & Beach,0028 Davie & Beach,30 Day Pass,1047,360,0,3,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0207 Alberni & Jervis,0092 Chilco & Barclay,365 Corporate Plus,1439,481,4,6,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0621 Lakewood & Oxford,0611 Wall & Eton,30 Day Pass,277,154,3,4,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0002 Burrard Station (Melville & Dunsmuir),0122 Haro & Denman,365 Corporate Standard Renewal,1586,438,5,5,0,0
2023-01-31 18:00,2023-01-31 18:00,TRUE,0300 Bute & Barclay,0187 Bute & Davie,30 Day Pass,437,131,2,5,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0078 Nelson & Mainland,0084 Beach & Broughton,365 Corporate Plus Renewal,2834,840,5,6,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0123 Georgia & Thurlow,0082 Richards & Davie,365 Corporate Standard,1698,580,5,5,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0006 Olympic Village Station,0006 Olympic Village Station,Pay Per Ride,0,405,5,4,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0199 Georgia & Main,0060 Bidwell & Burnaby,365 Corporate Plus Renewal,4927,1332,4,6,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0174 1st & Manitoba,0237 Glen & 6th,365 Corporate Standard Renewal,2189,647,4,6,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0006 Olympic Village Station,0006 Olympic Village Station,Pay Per Ride,0,17,4,4,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0199 Georgia & Main,0060 Bidwell & Burnaby,365 Corporate Plus Renewal,4923,1331,4,5,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0252 Woodland & Graveley,0222 Adanac & McLean,365 Corporate Plus Renewal,927,263,3,3,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0174 1st & Manitoba,0030 Abbott & Cordova,30 Day Pass,1948,614,5,5,0,0
2023-01-31 18:00,2023-01-31 18:00,TRUE,0001 10th & Cambie,0215 Princess & Union,365 Corporate Plus Renewal,3339,615,0,4,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0082 Richards & Davie,0148 Creekside Park North,365 Day Pass Standard,1997,501,5,8,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0002 Burrard Station (Melville & Dunsmuir),0300 Bute & Barclay,Community Pass,0,841,3,4,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0204 York & Yew,0012 Dunsmuir & Richards,365 Corporate Standard,3873,1312,4,5,0,0
2023-01-31 18:00,2023-01-31 18:00,TRUE,0217 Smithe & Burrard,0300 Bute & Barclay,30 Day Pass,503,177,2,5,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0041 Cardero & Robson,0083 Aquatic Centre,365 Day Pass Standard,1651,443,4,6,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0254 Grandview & Commercial,0252 Woodland & Graveley,Community Pass,939,234,4,5,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0150 Alexander & Main,0052 Cambie & Water,365 Day Founding Plus,757,175,4,6,0,0
2023-01-31 18:00,2023-01-31 18:00,TRUE,0078 Nelson & Mainland,0192 7th &  Alder,365 Day Pass Plus,2487,678,0,3,0,0
2023-01-31 18:00,2023-01-31 18:00,TRUE,0252 Woodland & Graveley,0236 Keith & 6th,VIP,1209,888,0,-1,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0189 Granville Island,0047 Chilco & Beach,365 Day Founding Plus,4500,1658,4,3,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0017 Marinaside & Davie,0040 Cardero & Davie,365 Corporate Standard,3377,870,5,3,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0217 Smithe & Burrard,0015 Granville & Georgia,30 Day Pass,3040,1329,4,4,0,0
2023-01-31 18:00,2023-01-31 18:00,TRUE,0554 Ontario & 23rd,0554 Ontario & 23rd,VIP,1241,471,0,-3,182,1
2023-01-31 18:00,2023-01-31 18:00,TRUE,0017 Marinaside & Davie,0045 Beach & Hornby,365 Corporate Plus Renewal,1470,271,0,-3,0,0
2023-01-31 18:00,2023-01-31 18:00,TRUE,0001 10th & Cambie,0202 14th & Oak,365 Corporate Plus Renewal,1336,517,0,-2,0,0
2023-01-31 18:00,2023-01-31 18:00,TRUE,0172 10th & Columbia,0235 Charles & Commercial,365 Corporate Plus Renewal,4373,1255,-1,3,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0092 Chilco & Barclay,0039 Helmcken & Burrard,365 Corporate Plus Renewal,1921,534,3,4,0,0
2023-01-31 18:00,2023-01-31 18:00,TRUE,0001 10th & Cambie,0074 10th & Main,365 Corporate Plus Renewal,909,217,0,4,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0057 Marinaside & Cooperage,0017 Marinaside & Davie,365 Corporate Plus Renewal,314,116,4,2,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0055 Keefer & Columbia,0021 Cordova & Granville,365 Corporate Plus Renewal,1539,589,3,5,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0201 Shaw Tower,0217 Smithe & Burrard,365 Day Pass Standard SALE,996,386,6,7,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0035 Hastings & Broughton,0028 Davie & Beach,365 Day Pass Plus,3473,1138,4,4,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0084 Beach & Broughton,0011 Ontario & Seawall,365 Corporate Standard,4529,1034,4,7,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0012 Dunsmuir & Richards,0005 Dunsmuir & Beatty,365 Day Pass Plus,422,162,4,5,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0245 Woodland & 10th,0261 8th & Fraser,Pay Per Ride,1566,801,4,4,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0078 Nelson & Mainland,0045 Beach & Hornby,365 Corporate Plus Renewal,1398,386,4,7,0,0
2023-01-31 18:00,2023-01-31 18:00,TRUE,0037 Hornby & Nelson,0099 Vancouver Art Gallery - North Plaza,VIP,478,150,1,-2,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0084 Beach & Broughton,0011 Ontario & Seawall,30 Day Pass,4324,858,4,7,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0113 Arbutus & 16th,0075 Arbutus & 10th,365 Day Pass Plus,710,264,4,5,0,0
2023-01-31 18:00,2023-01-31 18:00,TRUE,0037 Hornby & Nelson,0037 Hornby & Nelson,VIP,0,6,1,-2,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0008 8th & Ash,0174 1st & Manitoba,365 Corporate Plus,1247,261,5,7,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0084 Beach & Broughton,0084 Beach & Broughton,365 Corporate Standard,0,58,4,4,0,0
2023-01-31 18:00,2023-01-31 18:00,TRUE,0096 Nicola & Robson,0313 Nelson & Denman,Community Pass E-bike (PWD),3776,1904,0,5,740,1
2023-01-31 18:00,2023-01-31 18:00,FALSE,0075 Arbutus & 10th,0193 Science World,365 Day Pass Standard,5270,1873,4,4,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0202 14th & Oak,0107 8th & Ontario,365 Day Pass Standard,2211,616,3,5,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0082 Richards & Davie,0058 Richards & Smithe,30 Day Pass,0,283,4,2,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0041 Cardero & Robson,0096 Nicola & Robson,Community Pass E-bike (PWD),169,107,4,3,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0026 Beatty & Robson,0005 Dunsmuir & Beatty,365 Day Pass Standard SALE,436,282,5,4,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0187 Bute & Davie,0012 Dunsmuir & Richards,30 Day Pass,1943,1038,4,5,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0245 Woodland & 10th,0245 Woodland & 10th,Pay Per Ride,26,130,4,1,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0112 10th & Oak,0193 Science World,365 Corporate Plus,3028,682,4,4,0,0
2023-01-31 18:00,2023-01-31 18:00,TRUE,0041 Cardero & Robson,0217 Smithe & Burrard,365 Day Pass Standard,1034,315,1,5,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0008 8th & Ash,0143 South False Creek Seawall,365 Corporate Plus Renewal,1055,367,4,5,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0001 10th & Cambie,0068 Cypress & 10th,365 Corporate Plus Renewal,2548,627,4,6,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0308 Seymour & Cordova,0019 Robson & Hornby,30 Day Pass,0,384,4,4,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0222 Adanac & McLean,0252 Woodland & Graveley,VIP,900,597,4,5,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0170 8th & Yukon,0073 Ontario & 5th,365 Day Pass Standard,943,376,4,3,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0484 Yew & Broadway,0070 10th & Granville,365 Day Pass Standard,1315,312,4,6,0,0
2023-01-31 18:00,2023-01-31 18:00,TRUE,0557 30th & Ontario,0531 18th & Cambie,365 Day Founding Standard,2039,490,0,-4,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0040 Cardero & Davie,0083 Aquatic Centre,365 Corporate Plus,1711,495,4,5,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0159 Vine & 4th,0198 5th & Main,Pay Per Ride,5337,1423,5,5,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0073 Ontario & 5th,0217 Smithe & Burrard,30 Day Pass,2997,1030,4,5,0,0
2023-01-31 18:00,2023-01-31 18:00,TRUE,0088 Harwood & Bute,0036 Bute & Robson,Community Pass E-bike (PWD),876,367,0,3,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0011 Ontario & Seawall,0218 Carrall & Seawall,365 Day Pass Standard,884,367,4,3,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0070 10th & Granville,0176 10th & Ontario,365 Corporate Plus,2572,726,4,6,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0244 10th & Commercial,0283 15th & Knight,365 Corporate Plus,916,213,4,6,0,0
2023-01-31 18:00,2023-01-31 19:00,TRUE,0414 Dunbar & 6th,0631 Lakewood & Triumph,VIP,11419,3408,0,4,0,0
2023-01-31 18:00,2023-01-31 18:00,TRUE,0179 11th & Kingsway,0205 Pine & 10th,365 Day Pass Plus,3464,808,0,4,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0287 Carolina & Great Northern Way,0237 Glen & 6th,365 Corporate Plus Renewal,843,220,4,5,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0174 1st & Manitoba,0008 8th & Ash,30 Day Pass,1249,384,4,5,0,0
2023-01-31 18:00,2023-01-31 19:00,TRUE,0098 Carrall & Hastings,0213 Pender & Gore,Community Pass E-bike (PWD),4502,3551,1,5,972,1
2023-01-31 18:00,2023-01-31 18:00,FALSE,0006 Olympic Village Station,0006 Olympic Village Station,Pay Per Ride,81,1017,5,5,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0058 Richards & Smithe,0212 Union & Dunlevy,365 Day Pass Plus,2115,547,4,3,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0148 Creekside Park North,0186 10th & Kingsway,365 Corporate Plus Renewal,2019,918,4,5,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0227 Campbell & Hastings,0232 Britannia Parking Lot,Community Pass,1631,473,4,6,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0099 Vancouver Art Gallery - North Plaza,0137 Beach & Seymour,365 Day Founding Plus,1566,801,5,6,59,1
2023-01-31 18:00,2023-01-31 20:00,FALSE,0308 Seymour & Cordova,0196 Hornby & Drake,365 Day Pass Standard,1856,8714,4,2,7766,1
2023-01-31 18:00,2023-01-31 18:00,FALSE,0105 Stanley Park - Totem Poles,0035 Hastings & Broughton,Pay Per Ride,6695,3181,3,4,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0006 Olympic Village Station,0066 Anderson & 2nd,Community Pass E-bike,2011,694,4,5,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0105 Stanley Park - Totem Poles,0035 Hastings & Broughton,Pay Per Ride,6695,3243,4,4,0,0
2023-01-31 18:00,2023-01-31 18:00,FALSE,0202 14th & Oak,0139 Burrard & 4th,365 Day Pass Standard,2403,632,4,6,0,0
2023-01-31 18:00,2023-01-31 18:00,TRUE,0981 Workshop - Service Complete,0179 11th & Kingsway,VIP Tour E-bike,3723,1160,18,9,0,0
2023-01-31 18:00,2023-01-31 18:00,TRUE,0981 Workshop - Service Complete,0179 11th & Kingsway,VIP,3732,1164,18,9,0,0
